id,text,isRecommended,idGoogleTask,idGoogleTaskList,createdAt,updatedAt,attemptedAt,completedAt,endAt,startAt,idRepeat,idRoutineIteration,idRoutineRepeat,idTodoRepeat,idRoutine,idTodo,idTodoTimePair
23166,Scan yourself,0,NULL,NULL,2022-01-07 18:02:19.701,2022-01-07 18:03:14.04525,2022-01-07 18:03:14,2022-01-07 18:03:14,2022-01-06 00:00:00,2022-01-06 00:00:00,NULL,654,NULL,35,NULL,32,NULL
23105,Put on deodorant,0,NULL,NULL,2022-01-07 18:02:19.119,2022-01-07 18:03:14.922752,2022-01-07 18:03:14,2022-01-07 18:03:14,2022-01-06 00:00:00,2022-01-06 00:00:00,NULL,654,NULL,36,NULL,33,NULL
29312,Brush your teeth,0,NULL,NULL,2022-01-08 18:46:10.675,2022-03-07 13:23:53.287963,2022-03-07 13:23:53,2022-03-07 13:23:53,2022-03-06 00:00:00,2022-03-06 00:00:00,NULL,1136,NULL,29,NULL,19,NULL
29314,Brush your teeth,0,NULL,NULL,2022-01-08 18:46:10.688,2022-03-08 10:39:38.112604,2022-03-08 10:39:38,2022-03-08 10:39:38,2022-03-08 00:00:00,2022-03-08 00:00:00,NULL,1138,NULL,29,NULL,19,NULL
6373,Meditate for 15 minutes,0,NULL,NULL,2021-12-20 09:44:13.229,2022-01-05 10:44:47.560616,NULL,NULL,2021-12-26 00:00:00,2021-12-26 00:00:00,NULL,261,NULL,NULL,NULL,12,NULL
4050,Brush your teeth,0,NULL,NULL,2021-11-03 11:09:36.073,2022-01-05 10:44:47.469373,NULL,NULL,2021-11-06 00:00:00,2021-11-06 00:00:00,NULL,101,NULL,NULL,NULL,19,NULL
4052,Brush your teeth,0,NULL,NULL,2021-11-03 11:09:36.082,2022-01-05 10:44:47.469373,NULL,NULL,2021-11-08 00:00:00,2021-11-08 00:00:00,NULL,102,NULL,NULL,NULL,19,NULL
4054,Brush your teeth,0,NULL,NULL,2021-11-03 11:09:36.091,2022-01-05 10:44:47.469373,NULL,NULL,2021-11-10 00:00:00,2021-11-10 00:00:00,NULL,103,NULL,NULL,NULL,19,NULL
4056,Brush your teeth,0,NULL,NULL,2021-11-03 11:09:36.099,2022-01-05 10:44:47.469373,NULL,NULL,2021-11-12 00:00:00,2021-11-12 00:00:00,NULL,104,NULL,NULL,NULL,19,NULL
4062,Brush your teeth,0,NULL,NULL,2021-11-03 11:09:36.126,2022-01-05 10:44:47.469373,NULL,NULL,2021-11-18 00:00:00,2021-11-18 00:00:00,NULL,115,NULL,NULL,NULL,19,NULL
4064,Brush your teeth,0,NULL,NULL,2021-11-03 11:09:36.136,2022-01-05 10:44:47.469373,NULL,NULL,2021-11-20 00:00:00,2021-11-20 00:00:00,NULL,117,NULL,NULL,NULL,19,NULL
4068,Brush your teeth,0,NULL,NULL,2021-11-03 11:09:36.154,2022-01-05 10:44:47.469373,NULL,NULL,2021-11-24 00:00:00,2021-11-24 00:00:00,NULL,121,NULL,NULL,NULL,19,NULL
2483,Wash your face,0,NULL,NULL,2021-08-09 14:31:38.217,2022-01-05 10:44:47.560621,2021-08-10 13:21:18,2021-08-10 13:21:18,2021-08-10 00:00:00,2021-08-10 00:00:00,NULL,68,NULL,NULL,NULL,30,NULL
3753,Wash your face,0,NULL,NULL,2021-11-03 11:09:34.197,2022-01-05 10:44:47.560621,NULL,NULL,2021-11-04 00:00:00,2021-11-04 00:00:00,NULL,100,NULL,NULL,NULL,30,NULL
3780,Wash your face,0,NULL,NULL,2021-11-03 11:09:34.318,2022-01-05 10:44:47.560621,NULL,NULL,2021-12-01 00:00:00,2021-12-01 00:00:00,NULL,128,NULL,NULL,NULL,30,NULL
3782,Wash your face,0,NULL,NULL,2021-11-03 11:09:34.327,2022-01-05 10:44:47.560621,NULL,NULL,2021-12-03 00:00:00,2021-12-03 00:00:00,NULL,130,NULL,NULL,NULL,30,NULL
5328,Wash your face,0,NULL,NULL,2021-12-20 09:44:06.8,2022-01-05 10:44:47.560621,NULL,NULL,2021-12-21 00:00:00,2021-12-21 00:00:00,NULL,131,NULL,NULL,NULL,30,NULL
5330,Wash your face,0,NULL,NULL,2021-12-20 09:44:06.808,2022-01-05 10:44:47.560621,NULL,NULL,2021-12-23 00:00:00,2021-12-23 00:00:00,NULL,258,NULL,NULL,NULL,30,NULL
5332,Wash your face,0,NULL,NULL,2021-12-20 09:44:06.817,2022-01-05 10:44:47.560621,NULL,NULL,2021-12-25 00:00:00,2021-12-25 00:00:00,NULL,260,NULL,NULL,NULL,30,NULL
5334,Wash your face,0,NULL,NULL,2021-12-20 09:44:06.825,2022-01-05 10:44:47.560621,NULL,NULL,2021-12-27 00:00:00,2021-12-27 00:00:00,NULL,262,NULL,NULL,NULL,30,NULL
30542,Brush your teeth,0,NULL,NULL,2022-03-09 14:27:22.565,2022-04-02 20:38:18.308484,2022-04-02 20:38:18,2022-04-02 20:38:18,2022-04-02 00:00:00,2022-04-02 00:00:00,NULL,1225,NULL,29,NULL,19,NULL
19366,Wash your face,0,NULL,NULL,2021-12-30 01:33:26.726,2022-01-05 10:44:47.560621,NULL,NULL,2022-01-01 00:00:00,2022-01-01 00:00:00,NULL,475,NULL,NULL,NULL,30,NULL
19368,Wash your face,0,NULL,NULL,2021-12-30 01:33:26.776,2022-01-05 10:44:47.560621,2022-01-04 10:47:28,2022-01-04 10:47:28,2022-01-03 00:00:00,2022-01-03 00:00:00,NULL,477,NULL,NULL,NULL,30,NULL
2883,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.051,2022-01-05 10:44:47.564631,2021-08-10 12:24:13,2021-08-10 12:24:13,2021-08-10 00:00:00,2021-08-10 00:00:00,NULL,68,NULL,NULL,NULL,16,NULL
2889,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.099,2022-01-05 10:44:47.564631,2021-08-16 12:25:35,2021-08-16 12:25:35,2021-08-16 00:00:00,2021-08-16 00:00:00,NULL,71,NULL,NULL,NULL,16,NULL
2896,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.158,2022-01-05 10:44:47.564631,2021-08-23 12:35:52,2021-08-23 12:35:52,2021-08-23 00:00:00,2021-08-23 00:00:00,NULL,91,NULL,NULL,NULL,16,NULL
2902,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.208,2022-01-05 10:44:47.564631,NULL,NULL,2021-08-29 00:00:00,2021-08-29 00:00:00,NULL,94,NULL,NULL,NULL,16,NULL
2904,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.224,2022-01-05 10:44:47.564631,NULL,NULL,2021-08-31 00:00:00,2021-08-31 00:00:00,NULL,95,NULL,NULL,NULL,16,NULL
2905,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.231,2022-01-05 10:44:47.564631,NULL,NULL,2021-09-01 00:00:00,2021-09-01 00:00:00,NULL,79,NULL,NULL,NULL,16,NULL
2906,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.239,2022-01-05 10:44:47.564631,NULL,NULL,2021-09-02 00:00:00,2021-09-02 00:00:00,NULL,96,NULL,NULL,NULL,16,NULL
2907,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.254,2022-01-05 10:44:47.564631,NULL,NULL,2021-09-03 00:00:00,2021-09-03 00:00:00,NULL,80,NULL,NULL,NULL,16,NULL
2908,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.262,2022-01-05 10:44:47.564631,NULL,NULL,2021-09-04 00:00:00,2021-09-04 00:00:00,NULL,97,NULL,NULL,NULL,16,NULL
2909,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.27,2022-01-05 10:44:47.564631,NULL,NULL,2021-09-05 00:00:00,2021-09-05 00:00:00,NULL,81,NULL,NULL,NULL,16,NULL
2910,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.277,2022-01-05 10:44:47.564631,NULL,NULL,2021-09-06 00:00:00,2021-09-06 00:00:00,NULL,98,NULL,NULL,NULL,16,NULL
2911,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.284,2022-01-05 10:44:47.564631,NULL,NULL,2021-09-07 00:00:00,2021-09-07 00:00:00,NULL,82,NULL,NULL,NULL,16,NULL
2912,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.291,2022-01-05 10:44:47.564631,NULL,NULL,2021-09-08 00:00:00,2021-09-08 00:00:00,NULL,99,NULL,NULL,NULL,16,NULL
2913,Take medicine,0,NULL,NULL,2021-08-09 14:31:42.299,2022-01-05 10:44:47.564631,NULL,NULL,2021-09-09 00:00:00,2021-09-09 00:00:00,NULL,83,NULL,NULL,NULL,16,NULL
4140,Take medicine,0,NULL,NULL,2021-11-03 11:09:36.684,2022-01-05 10:44:47.564631,2021-11-03 11:55:37,2021-11-03 11:55:37,2021-11-03 00:00:00,2021-11-03 00:00:00,NULL,107,NULL,NULL,NULL,16,NULL
4141,Take medicine,0,NULL,NULL,2021-11-03 11:09:36.689,2022-01-05 10:44:47.564631,NULL,NULL,2021-11-04 00:00:00,2021-11-04 00:00:00,NULL,100,NULL,NULL,NULL,16,NULL
4160,Take medicine,0,NULL,NULL,2021-11-03 11:09:36.773,2022-01-05 10:44:47.564631,NULL,NULL,2021-11-23 00:00:00,2021-11-23 00:00:00,NULL,120,NULL,NULL,NULL,16,NULL
4162,Take medicine,0,NULL,NULL,2021-11-03 11:09:36.782,2022-01-05 10:44:47.564631,NULL,NULL,2021-11-25 00:00:00,2021-11-25 00:00:00,NULL,122,NULL,NULL,NULL,16,NULL
4164,Take medicine,0,NULL,NULL,2021-11-03 11:09:36.79,2022-01-05 10:44:47.564631,NULL,NULL,2021-11-27 00:00:00,2021-11-27 00:00:00,NULL,124,NULL,NULL,NULL,16,NULL
4166,Take medicine,0,NULL,NULL,2021-11-03 11:09:36.798,2022-01-05 10:44:47.564631,NULL,NULL,2021-11-29 00:00:00,2021-11-29 00:00:00,NULL,126,NULL,NULL,NULL,16,NULL
4168,Take medicine,0,NULL,NULL,2021-11-03 11:09:36.807,2022-01-05 10:44:47.564631,NULL,NULL,2021-12-01 00:00:00,2021-12-01 00:00:00,NULL,128,NULL,NULL,NULL,16,NULL
4169,Take medicine,0,NULL,NULL,2021-11-03 11:09:36.811,2022-01-05 10:44:47.564631,NULL,NULL,2021-12-02 00:00:00,2021-12-02 00:00:00,NULL,129,NULL,NULL,NULL,16,NULL
4170,Take medicine,0,NULL,NULL,2021-11-03 11:09:36.816,2022-01-05 10:44:47.564631,NULL,NULL,2021-12-03 00:00:00,2021-12-03 00:00:00,NULL,130,NULL,NULL,NULL,16,NULL
6116,Take medicine,0,NULL,NULL,2021-12-20 09:44:11.612,2022-01-05 10:44:47.564631,NULL,NULL,2021-12-21 00:00:00,2021-12-21 00:00:00,NULL,131,NULL,NULL,NULL,16,NULL
23787,Meditate,0,NULL,NULL,2022-01-07 18:02:25.4,2022-01-07 18:04:06.094177,2022-01-07 18:04:06,2022-01-07 18:04:06,2022-01-07 00:00:00,2022-01-07 00:00:00,NULL,655,NULL,23,NULL,12,NULL
23726,Eat breakfast,0,NULL,NULL,2022-01-07 18:02:24.89,2022-01-07 18:04:06.877504,2022-01-07 18:04:06,2022-01-07 18:04:06,2022-01-07 00:00:00,2022-01-07 00:00:00,NULL,655,NULL,25,NULL,14,NULL
23543,Brush your teeth,0,NULL,NULL,2022-01-07 18:02:23.268,2022-01-07 18:08:59.22033,2022-01-07 18:08:59,2022-01-07 18:08:59,2022-01-07 00:00:00,2022-01-07 00:00:00,NULL,655,NULL,29,NULL,19,NULL
29446,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.006,2022-01-19 10:01:41.38269,2022-01-19 10:01:41,2022-01-19 10:01:41,2022-01-19 00:00:00,2022-01-19 00:00:00,NULL,1090,NULL,25,NULL,14,NULL
29448,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.02,2022-01-24 10:41:27.74007,2022-01-24 10:41:27,2022-01-24 10:41:27,2022-01-21 00:00:00,2022-01-21 00:00:00,NULL,1092,NULL,25,NULL,14,NULL
29452,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.048,2022-01-25 11:34:29.228652,2022-01-25 11:34:29,2022-01-25 11:34:29,2022-01-25 00:00:00,2022-01-25 00:00:00,NULL,1096,NULL,25,NULL,14,NULL
29454,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.062,2022-01-27 14:42:26.720548,2022-01-27 14:42:26,2022-01-27 14:42:26,2022-01-27 00:00:00,2022-01-27 00:00:00,NULL,1098,NULL,25,NULL,14,NULL
29450,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.034,2022-01-08 18:46:22.910977,NULL,NULL,2022-01-23 00:00:00,2022-01-23 00:00:00,NULL,1094,NULL,25,NULL,14,NULL
29394,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.527,2022-01-27 14:42:54.441444,2022-01-27 14:42:54,2022-01-27 14:42:54,2022-01-27 00:00:00,2022-01-27 00:00:00,NULL,1098,NULL,26,NULL,15,NULL
29398,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.555,2022-01-31 14:26:36.660635,2022-01-31 14:26:36,2022-01-31 14:26:36,2022-01-31 00:00:00,2022-01-31 00:00:00,NULL,1102,NULL,26,NULL,15,NULL
29402,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.581,2022-02-04 10:39:13.714624,2022-02-04 10:39:13,2022-02-04 10:39:13,2022-02-04 00:00:00,2022-02-04 00:00:00,NULL,1106,NULL,26,NULL,15,NULL
29396,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.542,2022-01-08 18:46:22.952645,NULL,NULL,2022-01-29 00:00:00,2022-01-29 00:00:00,NULL,1100,NULL,26,NULL,15,NULL
29406,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.607,2022-02-09 12:01:14.498045,2022-02-09 12:01:14,2022-02-09 12:01:14,2022-02-08 00:00:00,2022-02-08 00:00:00,NULL,1110,NULL,26,NULL,15,NULL
29408,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.62,2022-02-11 09:40:26.290418,2022-02-11 09:40:26,2022-02-11 09:40:26,2022-02-10 00:00:00,2022-02-10 00:00:00,NULL,1112,NULL,26,NULL,15,NULL
29414,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.662,2022-02-17 09:50:52.092698,2022-02-17 09:50:51,2022-02-17 09:50:51,2022-02-16 00:00:00,2022-02-16 00:00:00,NULL,1118,NULL,26,NULL,15,NULL
29404,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.594,2022-01-08 18:46:23.005651,NULL,NULL,2022-02-06 00:00:00,2022-02-06 00:00:00,NULL,1108,NULL,26,NULL,15,NULL
29420,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.704,2022-02-22 11:37:24.794607,2022-02-22 11:37:24,2022-02-22 11:37:24,2022-02-22 00:00:00,2022-02-22 00:00:00,NULL,1124,NULL,26,NULL,15,NULL
29422,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.717,2022-02-24 09:36:48.971981,2022-02-24 09:36:48,2022-02-24 09:36:48,2022-02-24 00:00:00,2022-02-24 00:00:00,NULL,1126,NULL,26,NULL,15,NULL
29410,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.633,2022-01-08 18:46:23.044207,NULL,NULL,2022-02-12 00:00:00,2022-02-12 00:00:00,NULL,1114,NULL,26,NULL,15,NULL
29412,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.648,2022-01-08 18:46:23.057827,NULL,NULL,2022-02-14 00:00:00,2022-02-14 00:00:00,NULL,1116,NULL,26,NULL,15,NULL
29426,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.744,2022-02-28 09:04:53.060126,2022-02-28 09:04:53,2022-02-28 09:04:53,2022-02-28 00:00:00,2022-02-28 00:00:00,NULL,1130,NULL,26,NULL,15,NULL
29416,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.676,2022-01-08 18:46:23.085168,NULL,NULL,2022-02-18 00:00:00,2022-02-18 00:00:00,NULL,1120,NULL,26,NULL,15,NULL
29418,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.689,2022-01-08 18:46:23.098117,NULL,NULL,2022-02-20 00:00:00,2022-02-20 00:00:00,NULL,1122,NULL,26,NULL,15,NULL
29428,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.758,2022-03-03 09:05:21.440572,2022-03-03 09:05:21,2022-03-03 09:05:21,2022-03-02 00:00:00,2022-03-02 00:00:00,NULL,1132,NULL,26,NULL,15,NULL
29430,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.771,2022-03-04 12:23:05.224827,2022-03-04 12:23:05,2022-03-04 12:23:05,2022-03-04 00:00:00,2022-03-04 00:00:00,NULL,1134,NULL,26,NULL,15,NULL
29434,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.797,2022-03-08 10:39:31.205202,2022-03-08 10:39:31,2022-03-08 10:39:31,2022-03-08 00:00:00,2022-03-08 00:00:00,NULL,1138,NULL,26,NULL,15,NULL
29438,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:11.949,2022-01-11 13:32:47.444215,2022-01-11 13:32:47,2022-01-11 13:32:47,2022-01-11 00:00:00,2022-01-11 00:00:00,NULL,1082,NULL,25,NULL,14,NULL
4049,Brush your teeth,0,NULL,NULL,2021-11-03 11:09:36.068,2022-01-05 10:44:47.469373,NULL,NULL,2021-11-05 00:00:00,2021-11-05 00:00:00,NULL,108,NULL,NULL,NULL,19,NULL
6119,Take medicine,0,NULL,NULL,2021-12-20 09:44:11.628,2022-01-05 10:44:47.564631,NULL,NULL,2021-12-24 00:00:00,2021-12-24 00:00:00,NULL,259,NULL,NULL,NULL,16,NULL
20127,Take medicine,0,NULL,NULL,2021-12-30 01:33:43.155,2022-01-05 10:44:47.564631,NULL,NULL,2021-12-30 00:00:00,2021-12-30 00:00:00,NULL,473,NULL,NULL,NULL,16,NULL
20128,Take medicine,0,NULL,NULL,2021-12-30 01:33:43.18,2022-01-05 10:44:47.564631,NULL,NULL,2021-12-31 00:00:00,2021-12-31 00:00:00,NULL,474,NULL,NULL,NULL,16,NULL
29497,Meditate,0,NULL,NULL,2022-01-08 18:46:12.474,2022-01-10 15:51:38.742741,2022-01-10 15:51:38,2022-01-10 15:51:38,2022-01-10 00:00:00,2022-01-10 00:00:00,NULL,1081,NULL,23,NULL,12,NULL
29499,Meditate,0,NULL,NULL,2022-01-08 18:46:12.487,2022-01-12 09:27:08.489026,2022-01-12 09:27:08,2022-01-12 09:27:08,2022-01-12 00:00:00,2022-01-12 00:00:00,NULL,1083,NULL,23,NULL,12,NULL
29441,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:11.97,2022-01-14 14:01:33.462593,2022-01-14 14:01:33,2022-01-14 14:01:33,2022-01-14 00:00:00,2022-01-14 00:00:00,NULL,1085,NULL,25,NULL,14,NULL
29439,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:11.955,2022-01-12 09:43:21.530598,2022-01-12 09:43:21,2022-01-12 09:43:21,2022-01-12 00:00:00,2022-01-12 00:00:00,NULL,1083,NULL,25,NULL,14,NULL
29505,Meditate,0,NULL,NULL,2022-01-08 18:46:12.527,2022-01-18 09:55:47.595054,2022-01-18 09:55:47,2022-01-18 09:55:47,2022-01-18 00:00:00,2022-01-18 00:00:00,NULL,1089,NULL,23,NULL,12,NULL
29507,Meditate,0,NULL,NULL,2022-01-08 18:46:12.541,2022-01-20 15:49:57.846699,2022-01-20 15:49:57,2022-01-20 15:49:57,2022-01-20 00:00:00,2022-01-20 00:00:00,NULL,1091,NULL,23,NULL,12,NULL
29445,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:11.998,2022-01-18 11:16:29.367097,2022-01-18 11:16:29,2022-01-18 11:16:29,2022-01-18 00:00:00,2022-01-18 00:00:00,NULL,1089,NULL,25,NULL,14,NULL
29451,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.041,2022-01-24 11:53:55.281174,2022-01-24 11:53:55,2022-01-24 11:53:55,2022-01-24 00:00:00,2022-01-24 00:00:00,NULL,1095,NULL,25,NULL,14,NULL
29447,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.013,2022-01-20 15:50:16.052221,2022-01-20 15:50:16,2022-01-20 15:50:16,2022-01-20 00:00:00,2022-01-20 00:00:00,NULL,1091,NULL,25,NULL,14,NULL
29449,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.027,2022-01-08 18:46:22.903966,NULL,NULL,2022-01-22 00:00:00,2022-01-22 00:00:00,NULL,1093,NULL,25,NULL,14,NULL
29509,Meditate,0,NULL,NULL,2022-01-08 18:46:12.554,2022-01-08 18:46:22.903966,NULL,NULL,2022-01-22 00:00:00,2022-01-22 00:00:00,NULL,1093,NULL,23,NULL,12,NULL
29453,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.055,2022-01-26 09:39:09.003293,2022-01-26 09:39:08,2022-01-26 09:39:08,2022-01-26 00:00:00,2022-01-26 00:00:00,NULL,1097,NULL,25,NULL,14,NULL
29511,Meditate,0,NULL,NULL,2022-01-08 18:46:12.567,2022-01-08 18:46:22.917718,NULL,NULL,2022-01-24 00:00:00,2022-01-24 00:00:00,NULL,1095,NULL,23,NULL,12,NULL
29513,Meditate,0,NULL,NULL,2022-01-08 18:46:12.58,2022-01-26 12:39:45.633742,2022-01-26 12:39:45,2022-01-26 12:39:45,2022-01-26 00:00:00,2022-01-26 00:00:00,NULL,1097,NULL,23,NULL,12,NULL
29515,Meditate,0,NULL,NULL,2022-01-08 18:46:12.594,2022-01-30 10:37:32.44081,2022-01-30 10:37:32,2022-01-30 10:37:32,2022-01-28 00:00:00,2022-01-28 00:00:00,NULL,1099,NULL,23,NULL,12,NULL
29457,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.086,2022-01-31 11:34:14.027295,2022-01-31 11:34:13,2022-01-31 11:34:13,2022-01-30 00:00:00,2022-01-30 00:00:00,NULL,1101,NULL,25,NULL,14,NULL
29455,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.073,2022-01-30 10:37:39.386953,2022-01-30 10:37:39,2022-01-30 10:37:39,2022-01-28 00:00:00,2022-01-28 00:00:00,NULL,1099,NULL,25,NULL,14,NULL
29519,Meditate,0,NULL,NULL,2022-01-08 18:46:12.621,2022-02-01 11:50:07.735312,2022-02-01 11:50:07,2022-02-01 11:50:07,2022-02-01 00:00:00,2022-02-01 00:00:00,NULL,1103,NULL,23,NULL,12,NULL
29517,Meditate,0,NULL,NULL,2022-01-08 18:46:12.607,2022-02-01 11:52:40.685008,NULL,NULL,2022-01-30 00:00:00,2022-01-30 00:00:00,NULL,1101,NULL,23,NULL,12,NULL
29461,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.113,2022-02-03 16:52:38.449522,2022-02-03 16:52:38,2022-02-03 16:52:38,2022-02-03 00:00:00,2022-02-03 00:00:00,NULL,1105,NULL,25,NULL,14,NULL
29521,Meditate,0,NULL,NULL,2022-01-08 18:46:12.635,2022-02-04 08:36:26.120475,2022-02-04 08:36:26,2022-02-04 08:36:26,2022-02-03 00:00:00,2022-02-03 00:00:00,NULL,1105,NULL,23,NULL,12,NULL
29523,Meditate,0,NULL,NULL,2022-01-08 18:46:12.648,2022-02-05 13:25:07.173408,2022-02-05 13:25:07,2022-02-05 13:25:07,2022-02-05 00:00:00,2022-02-05 00:00:00,NULL,1107,NULL,23,NULL,12,NULL
29525,Meditate,0,NULL,NULL,2022-01-08 18:46:12.661,2022-02-07 11:59:37.720017,2022-02-07 11:59:37,2022-02-07 11:59:37,2022-02-07 00:00:00,2022-02-07 00:00:00,NULL,1109,NULL,23,NULL,12,NULL
29463,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.126,2022-01-08 18:46:22.999332,NULL,NULL,2022-02-05 00:00:00,2022-02-05 00:00:00,NULL,1107,NULL,25,NULL,14,NULL
29527,Meditate,0,NULL,NULL,2022-01-08 18:46:12.674,2022-02-09 12:01:48.214513,2022-02-09 12:01:48,2022-02-09 12:01:48,2022-02-09 00:00:00,2022-02-09 00:00:00,NULL,1111,NULL,23,NULL,12,NULL
29467,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.153,2022-02-10 12:00:19.210147,2022-02-10 12:00:19,2022-02-10 12:00:19,2022-02-09 00:00:00,2022-02-09 00:00:00,NULL,1111,NULL,25,NULL,14,NULL
29407,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.614,2022-02-10 12:59:13.115993,2022-02-10 12:59:13,2022-02-10 12:59:13,2022-02-09 00:00:00,2022-02-09 00:00:00,NULL,1111,NULL,26,NULL,15,NULL
29465,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.14,2022-02-09 12:02:21.033391,2022-02-09 12:02:21,2022-02-09 12:02:21,2022-02-07 00:00:00,2022-02-07 00:00:00,NULL,1109,NULL,25,NULL,14,NULL
29469,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.166,2022-02-11 11:32:50.162575,2022-02-11 11:32:50,2022-02-11 11:32:50,2022-02-11 00:00:00,2022-02-11 00:00:00,NULL,1113,NULL,25,NULL,14,NULL
29409,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.626,2022-02-11 11:32:51.671125,2022-02-11 11:32:51,2022-02-11 11:32:51,2022-02-11 00:00:00,2022-02-11 00:00:00,NULL,1113,NULL,26,NULL,15,NULL
29471,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.179,2022-02-13 12:46:50.241142,2022-02-13 12:46:50,2022-02-13 12:46:50,2022-02-13 00:00:00,2022-02-13 00:00:00,NULL,1115,NULL,25,NULL,14,NULL
29411,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.641,2022-02-13 12:46:52.025669,2022-02-13 12:46:52,2022-02-13 12:46:52,2022-02-13 00:00:00,2022-02-13 00:00:00,NULL,1115,NULL,26,NULL,15,NULL
29533,Meditate,0,NULL,NULL,2022-01-08 18:46:12.714,2022-02-16 08:33:20.621402,2022-02-16 08:33:20,2022-02-16 08:33:20,2022-02-15 00:00:00,2022-02-15 00:00:00,NULL,1117,NULL,23,NULL,12,NULL
29529,Meditate,0,NULL,NULL,2022-01-08 18:46:12.687,2022-01-08 18:46:23.03781,NULL,NULL,2022-02-11 00:00:00,2022-02-11 00:00:00,NULL,1113,NULL,23,NULL,12,NULL
29413,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.654,2022-02-16 08:36:10.723356,2022-02-16 08:36:10,2022-02-16 08:36:10,2022-02-15 00:00:00,2022-02-15 00:00:00,NULL,1117,NULL,26,NULL,15,NULL
29535,Meditate,0,NULL,NULL,2022-01-08 18:46:12.727,2022-02-17 09:51:47.37285,2022-02-17 09:51:47,2022-02-17 09:51:47,2022-02-17 00:00:00,2022-02-17 00:00:00,NULL,1119,NULL,23,NULL,12,NULL
29531,Meditate,0,NULL,NULL,2022-01-08 18:46:12.701,2022-01-08 18:46:23.050664,NULL,NULL,2022-02-13 00:00:00,2022-02-13 00:00:00,NULL,1115,NULL,23,NULL,12,NULL
29475,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.205,2022-02-18 10:08:19.298576,2022-02-18 10:08:19,2022-02-18 10:08:19,2022-02-17 00:00:00,2022-02-17 00:00:00,NULL,1119,NULL,25,NULL,14,NULL
29415,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.669,2022-02-18 10:08:20.442641,2022-02-18 10:08:20,2022-02-18 10:08:20,2022-02-17 00:00:00,2022-02-17 00:00:00,NULL,1119,NULL,26,NULL,15,NULL
